

2048096.00,-45.81,46.05,10/5/2010 2:59:00,17,167.00,1.80

2048396.00,-45.71,45.91,10/5/2010 3:59:00,17,153.00,10.80

2048676.00,-45.56,45.75,10/5/2010 5:00:00,17,149.00,11.20

2048916.00,-45.41,45.58,10/5/2010 6:00:00,17,143.00,11.00

2049196.00,-45.33,45.45,10/5/2010 7:00:00,17,172.00,6.20

2049516.00,-45.33,45.39,10/5/2010 8:01:00,17,171.00,3.00

2049796.00,-45.33,45.34,10/5/2010 9:01:00,17,175.00,3.60

2050116.00,-45.33,45.29,10/5/2010 10:02:00,17,189.00,3.00

2050436.00,-45.33,45.24,10/5/2010 11:02:00,17,188.00,3.00

2050756.00,-45.35,45.19,10/5/2010 12:03:00,17,202.00,2.20

2051076.00,-45.38,45.15,10/5/2010 13:03:00,17,200.00,2.60

2051316.00,-45.42,45.10,10/5/2010 14:04:00,17,228.00,2.80

2051776.00,-45.46,45.06,10/5/2010 15:04:00,17,199.00,3.20

2052036.00,-45.49,45.01,10/5/2010 16:05:00,17,202.00,2.80

2052356.00,-45.52,44.97,10/5/2010 17:05:00,17,211.00,1.60

2053136.00,-45.56,44.93,10/5/2010 18:06:00,17,228.00,2.20

2053516.00,-45.59,44.92,10/5/2010 19:06:00,17,340.00,0.20

2053796.00,-45.55,44.94,10/5/2010 20:07:00,17,47.00,2.60

2054096.00,-45.49,45.00,10/5/2010 21:07:00,17,28.00,2.60

2054396.00,-45.47,45.05,10/5/2010 22:08:00,17,18.00,3.20

2054656.00,-45.44,45.10,10/5/2010 23:08:00,17,29.00,3.00

2054976.00,-45.41,45.15,11/5/2010 0:09:00,17,12.00,2.00

2055236.00,-45.39,45.19,11/5/2010 1:09:00,17,23.00,3.00

2055556.00,-45.36,45.24,11/5/2010 2:10:00,17,359.00,3.00

2055876.00,-45.34,45.29,11/5/2010 3:10:00,17,357.00,3.20

2056136.00,-45.34,45.34,11/5/2010 4:11:00,17,340.00,3.00

2056396.00,-45.34,45.39,11/5/2010 5:11:00,17,346.00,3.00

2056656.00,-45.37,45.44,11/5/2010 6:12:00,17,329.00,3.40

2056936.00,-45.40,45.47,11/5/2010 7:12:00,17,326.00,1.60

2057456.00,-45.38,45.47,11/5/2010 8:13:00,17,190.00,7.00

2057996.00,-45.40,45.41,11/5/2010 9:13:00,17,190.00,3.40

2058416.00,-45.40,45.36,11/5/2010 10:13:00,17,168.00,2.80

2058759.00,-45.40,45.31,11/5/2010 11:14:00,17,167.00,3.20

2059116.00,-45.39,45.26,11/5/2010 12:14:00,17,165.00,3.00

2059536.00,-45.39,45.21,11/5/2010 13:15:00,17,178.00,3.00

2059816.00,-45.42,45.16,11/5/2010 14:15:00,17,222.00,3.40

2060136.00,-45.47,45.12,11/5/2010 15:16:00,17,193.00,3.20

2060436.00,-45.48,45.07,11/5/2010 16:16:00,17,191.00,2.60

2060776.00,-45.50,45.02,11/5/2010 17:17:00,17,200.00,2.80

2061116.00,-45.53,44.98,11/5/2010 18:17:00,17,199.00,2.40

2061456.00,-45.57,44.94,11/5/2010 19:18:00,17,225.00,3.60

2061756.00,-45.59,44.92,11/5/2010 20:18:00,17,198.00,2.40

2062136.00,-45.54,44.95,11/5/2010 21:19:00,17,30.00,7.00

2062497.00,-45.50,45.01,11/5/2010 22:19:00,17,26.00,2.80

2062876.00,-45.47,45.05,11/5/2010 23:20:00,17,358.00,3.20

2063256.00,-45.47,45.10,12/5/2010 0:20:00,17,7.00,2.80

2063556.00,-45.47,45.16,12/5/2010 1:21:00,17,1.00,3.00

2063896.00,-45.47,45.21,12/5/2010 2:21:00,17,8.00,3.00

2064196.00,-45.49,45.26,12/5/2010 3:22:00,17,355.00,3.40

2064516.00,-45.51,45.31,12/5/2010 4:22:00,17,353.00,3.00

2064816.00,-45.51,45.36,12/5/2010 5:23:00,17,358.00,3.20

2065176.00,-45.51,45.41,12/5/2010 6:23:00,17,359.00,3.20

2065516.00,-45.51,45.46,12/5/2010 7:24:00,17,7.00,3.40

2065836.00,-45.52,45.48,12/5/2010 8:24:00,17,326.00,3.40

2066076.00,-40.83,50.39,12/5/2010 8:45:00,51,219.00,11.20

2066136.00,-45.41,45.48,12/5/2010 9:25:00,17,146.00,2.40

2066456.00,-41.01,50.24,12/5/2010 9:45:00,51,212.00,9.80

2066556.00,-45.37,45.44,12/5/2010 10:25:00,17,156.00,3.00

2066796.00,-41.17,50.09,12/5/2010 10:45:00,51,213.00,10.20

2066876.00,-45.34,45.39,12/5/2010 11:25:00,17,156.00,2.80

2067156.00,-41.34,49.96,12/5/2010 11:45:00,51,217.00,10.00

2067276.00,-45.34,45.37,12/5/2010 12:26:00,17,222.00,3.20

2067616.00,-41.51,49.83,12/5/2010 12:45:00,51,217.00,9.40

2067776.00,-45.09,45.37,12/5/2010 13:26:00,17,89.00,11.40

2067996.00,-41.69,49.71,12/5/2010 13:47:00,51,218.00,9.20

2068056.00,-44.81,45.37,12/5/2010 14:27:00,17,89.00,11.80

2068296.00,-41.86,49.59,12/5/2010 14:47:00,51,216.00,9.40

2068356.00,-44.54,45.38,12/5/2010 15:27:00,17,48.00,12.00

2068656.00,-42.02,49.46,12/5/2010 15:47:00,51,221.00,9.40

2068736.00,-44.33,45.51,12/5/2010 16:28:00,17,48.00,11.00

2068936.00,-42.19,49.33,12/5/2010 16:47:00,51,218.00,11.00

2068996.00,-44.11,45.63,12/5/2010 17:28:00,17,61.00,13.00

2069296.00,-42.36,49.20,12/5/2010 17:49:00,51,218.00,10.40

2069336.00,-43.85,45.72,12/5/2010 18:29:00,17,63.00,12.00

2069596.00,-42.53,49.07,12/5/2010 18:49:00,51,219.00,9.80

2069676.00,-43.59,45.82,12/5/2010 19:29:00,17,61.00,11.40

2069916.00,-42.70,48.94,12/5/2010 19:49:00,51,225.00,9.80

2070076.00,-43.34,45.91,12/5/2010 20:30:00,17,57.00,11.40

2070216.00,-42.86,48.82,12/5/2010 20:49:00,51,219.00,9.40

2070296.00,-43.17,46.06,12/5/2010 21:30:00,17,24.00,11.80

2070596.00,-43.00,48.70,12/5/2010 21:51:00,51,221.00,8.80

2070716.00,-43.06,46.25,12/5/2010 22:31:00,17,24.00,11.60

2070896.00,-43.16,48.58,12/5/2010 22:51:00,51,215.00,10.00

2070996.00,-42.95,46.43,12/5/2010 23:31:00,17,20.00,11.40

2071216.00,-43.32,48.44,12/5/2010 23:51:00,51,221.00,10.60

2071277.00,-43.00,46.49,13/5/2010 0:32:00,17,320.00,3.60

2071517.00,-43.49,48.29,13/5/2010 0:51:00,51,218.00,10.40

2071596.00,-43.01,46.61,13/5/2010 1:32:00,17,1.00,11.80

2071856.00,-43.66,48.15,13/5/2010 1:53:00,51,216.00,11.20

2071976.00,-43.02,46.81,13/5/2010 2:33:00,17,0.00,12.20

2072156.00,-43.83,48.00,13/5/2010 2:53:00,51,218.00,10.40

2072216.00,-42.99,47.01,13/5/2010 3:33:00,17,14.00,12.20

2072516.00,-43.99,47.86,13/5/2010 3:53:00,51,214.00,10.00

2072556.00,-43.03,47.12,13/5/2010 4:34:00,17,335.00,2.60

2072816.00,-44.14,47.71,13/5/2010 4:53:00,51,215.00,10.60

2073016.00,-43.07,47.16,13/5/2010 5:34:00,17,322.00,3.00

2073236.00,-44.30,47.56,13/5/2010 5:55:00,51,216.00,10.80

2073396.00,-43.12,47.19,13/5/2010 6:35:00,17,325.00,2.80

2073556.00,-44.47,47.41,13/5/2010 6:55:00,51,214.00,11.20

2073737.00,-43.17,47.23,13/5/2010 7:35:00,17,320.00,3.20

2073876.00,-44.64,47.25,13/5/2010 7:55:00,51,211.00,11.60

2074036.00,-43.22,47.27,13/5/2010 8:36:00,17,312.00,2.40

2074216.00,-44.74,47.19,13/5/2010 8:55:00,51,236.00,3.60

2074356.00,-43.27,47.30,13/5/2010 9:36:00,17,314.00,3.00

2074516.00,-44.82,47.17,13/5/2010 9:55:00,51,231.00,3.60

2074656.00,-43.31,47.33,13/5/2010 10:36:00,17,78.00,0.80

2074836.00,-44.89,47.14,13/5/2010 10:57:00,51,242.00,3.20

2075016.00,-43.27,47.39,13/5/2010 11:37:00,17,41.00,10.80

2075176.00,-44.97,47.11,13/5/2010 11:57:00,51,233.00,3.40

2075337.00,-43.07,47.53,13/5/2010 12:37:00,17,36.00,11.80

2075496.00,-45.04,47.08,13/5/2010 12:57:00,51,244.00,3.40

2075656.00,-42.88,47.68,13/5/2010 13:38:00,17,43.00,11.40

2075796.00,-45.11,47.06,13/5/2010 13:57:00,51,248.00,3.20

2075977.00,-42.68,47.82,13/5/2010 14:38:00,17,43.00,11.80

2076156.00,-45.19,47.04,13/5/2010 14:59:00,51,254.00,3.40

2076316.00,-42.48,47.97,13/5/2010 15:39:00,17,46.00,12.00

2076456.00,-45.22,47.01,13/5/2010 15:59:00,51,318.00,5.60

2076656.00,-42.27,48.11,13/5/2010 16:39:00,17,46.00,11.80

2076836.00,-45.30,47.02,13/5/2010 16:59:00,51,249.00,1.80

2077036.00,-42.07,48.26,13/5/2010 17:40:00,17,38.00,11.60

2077296.00,-45.38,47.01,13/5/2010 17:59:00,51,264.00,3.00

2077496.00,-41.87,48.41,13/5/2010 18:40:00,17,44.00,11.60

2077696.00,-45.46,46.99,13/5/2010 19:01:00,51,242.00,3.00

2077856.00,-41.68,48.56,13/5/2010 19:41:00,17,46.00,12.00

2078036.00,-45.54,46.97,13/5/2010 20:01:00,51,239.00,3.20

2078196.00,-41.46,48.71,13/5/2010 20:41:00,17,43.00,12.40

2078376.00,-45.61,46.95,13/5/2010 21:01:00,51,220.00,3.00

2078516.00,-41.25,48.87,13/5/2010 21:42:00,17,41.00,12.40

2078716.00,-45.68,46.93,13/5/2010 22:01:00,51,257.00,2.60

2078896.00,-41.04,49.02,13/5/2010 22:42:00,17,48.00,11.40

2079036.00,-45.76,46.91,13/5/2010 23:03:00,51,252.00,3.60

2079236.00,-40.83,49.17,13/5/2010 23:43:00,17,39.00,11.20

2079417.00,-45.78,46.89,14/5/2010 0:03:00,51,207.00,3.20

2079716.00,-45.87,46.88,14/5/2010 1:03:00,51,255.00,4.00

2080016.00,-45.96,46.88,14/5/2010 2:03:00,51,277.00,3.00

2080336.00,-46.04,46.88,14/5/2010 3:05:00,51,260.00,3.20

2080636.00,-46.11,46.88,14/5/2010 4:05:00,51,277.00,2.40

2080996.00,-46.19,46.88,14/5/2010 5:05:00,51,249.00,2.80

2081276.00,-46.26,46.88,14/5/2010 6:05:00,51,266.00,2.60

2081576.00,-46.34,46.88,14/5/2010 7:07:00,51,279.00,3.00

2081856.00,-46.38,46.87,14/5/2010 8:07:00,51,243.00,1.00

2082176.00,-46.41,46.87,14/5/2010 9:07:00,51,84.00,6.20

2082476.00,-46.30,46.88,14/5/2010 10:07:00,51,100.00,3.80

2082736.00,-46.21,46.87,14/5/2010 11:07:00,51,79.00,4.00

2083236.00,-46.12,46.87,14/5/2010 12:09:00,51,94.00,3.00

2083616.00,-46.03,46.87,14/5/2010 13:09:00,51,90.00,3.80

2083976.00,-45.94,46.87,14/5/2010 14:09:00,51,92.00,3.20

2084276.00,-45.89,46.88,14/5/2010 15:09:00,51,51.00,3.20

2084656.00,-45.93,46.89,14/5/2010 16:11:00,51,273.00,1.80

2084996.00,-46.00,46.89,14/5/2010 17:11:00,51,277.00,3.00

2085296.00,-46.08,46.89,14/5/2010 18:11:00,51,267.00,3.20

2085616.00,-46.16,46.89,14/5/2010 19:11:00,51,274.00,3.00

2086036.00,-46.23,46.89,14/5/2010 20:13:00,51,272.00,3.00

2086236.00,-46.30,46.89,14/5/2010 21:13:00,51,268.00,3.00

2086576.00,-46.38,46.89,14/5/2010 22:13:00,51,246.00,3.00

2087096.00,-46.38,46.88,14/5/2010 23:51:00,51,108.00,7.20

2087396.00,-46.28,46.87,15/5/2010 0:51:00,51,77.00,4.00

2087716.00,-46.18,46.87,15/5/2010 1:51:00,51,74.00,3.40

2087976.00,-48.48,42.94,15/5/2010 2:27:00,62,131.00,9.90

2088076.00,-46.08,46.87,15/5/2010 2:53:00,51,103.00,4.00

2088336.00,-48.37,42.84,15/5/2010 3:28:00,62,131.00,7.40

2088416.00,-45.98,46.86,15/5/2010 3:53:00,51,82.00,3.40

2088676.00,-48.27,42.75,15/5/2010 4:27:00,62,131.00,7.60

2088736.00,-45.89,46.86,15/5/2010 4:53:00,51,93.00,3.80

2089036.00,-48.16,42.65,15/5/2010 5:27:00,62,131.00,8.40

2089136.00,-45.87,46.86,15/5/2010 5:53:00,51,191.00,7.40

2089396.00,-48.04,42.54,15/5/2010 6:28:00,62,131.00,7.80

2089476.00,-45.94,46.86,15/5/2010 6:55:00,51,249.00,3.20

2089736.00,-47.93,42.44,15/5/2010 7:27:00,62,164.00,7.00

2089816.00,-46.03,46.86,15/5/2010 7:55:00,51,254.00,3.80

2090076.00,-47.86,42.36,15/5/2010 8:27:00,62,197.00,1.60

2090196.00,-46.11,46.86,15/5/2010 8:55:00,51,259.00,3.20

2090396.00,-47.87,42.34,15/5/2010 9:28:00,62,263.00,1.00

2090516.00,-46.18,46.86,15/5/2010 9:55:00,51,272.00,3.20

2090716.00,-47.83,42.33,15/5/2010 10:27:00,62,98.00,7.20

2090776.00,-46.26,46.86,15/5/2010 10:57:00,51,244.00,3.40

2091016.00,-47.85,42.34,15/5/2010 11:27:00,62,98.00,6.80

2091116.00,-46.34,46.87,15/5/2010 11:57:00,51,283.00,4.00

2091476.00,-47.89,42.30,15/5/2010 12:28:00,62,197.00,9.10

2091596.00,-46.39,46.88,15/5/2010 12:57:00,51,295.00,1.40

2091816.00,-47.91,42.23,15/5/2010 13:28:00,62,230.00,4.70

2091896.00,-46.37,46.88,15/5/2010 13:57:00,51,103.00,5.00

2092176.00,-47.99,42.15,15/5/2010 14:28:00,62,33.00,7.60

2092276.00,-46.28,46.87,15/5/2010 14:59:00,51,103.00,3.80

2092476.00,-48.02,42.13,15/5/2010 15:27:00,62,328.00,2.10

2092617.00,-46.18,46.87,15/5/2010 15:59:00,51,74.00,4.80

2092837.00,-48.05,42.13,15/5/2010 16:28:00,62,66.00,1.40

2092916.00,-46.08,46.86,15/5/2010 16:59:00,51,135.00,7.60

2093157.00,-48.06,42.12,15/5/2010 17:27:00,62,66.00,7.80

2093256.00,-45.99,46.86,15/5/2010 17:59:00,51,86.00,4.00

2093576.00,-45.89,46.86,15/5/2010 18:59:00,51,102.00,3.60

2093797.00,-47.93,42.22,15/5/2010 19:28:00,62,263.00,1.00

2093956.00,-45.85,46.85,15/5/2010 20:01:00,51,67.00,7.20

2094136.00,-47.91,42.24,15/5/2010 20:28:00,62,66.00,3.30

2094236.00,-45.74,46.89,15/5/2010 21:01:00,51,53.00,3.60

2094457.00,-47.90,42.25,15/5/2010 21:28:00,62,131.00,1.20

2094556.00,-45.65,46.92,15/5/2010 22:01:00,51,58.00,3.40

2094756.00,-47.90,42.27,15/5/2010 22:28:00,62,230.00,1.00

2094876.00,-45.56,46.94,15/5/2010 23:01:00,51,69.00,2.60

2094976.00,-45.53,46.95,15/5/2010 23:25:00,51,52.00,4.60

2095456.00,-45.44,46.98,16/5/2010 0:25:00,51,61.00,3.40

2095476.00,-47.91,42.22,16/5/2010 0:27:00,62,33.00,1.40

2095776.00,-45.35,47.00,16/5/2010 1:27:00,51,62.00,4.80

2095796.00,-47.90,42.26,16/5/2010 1:28:00,62,0.00,8.20

2096116.00,-45.26,47.03,16/5/2010 2:27:00,51,64.00,3.00

2096136.00,-47.86,42.33,16/5/2010 2:27:00,62,295.00,6.80

2096457.00,-45.23,47.02,16/5/2010 3:27:00,51,57.00,5.80

2096476.00,-47.86,42.33,16/5/2010 3:28:00,62,131.00,2.70

2096916.00,-45.31,47.02,16/5/2010 4:27:00,51,232.00,3.00

2096936.00,-47.84,42.33,16/5/2010 4:28:00,62,98.00,1.20

2097216.00,-45.39,47.01,16/5/2010 5:29:00,51,262.00,3.20

2097256.00,-47.82,42.32,16/5/2010 5:28:00,62,295.00,0.80

2097556.00,-45.46,46.99,16/5/2010 6:29:00,51,249.00,3.00

2097576.00,-47.86,42.34,16/5/2010 6:27:00,62,33.00,0.20

2097916.00,-45.53,46.97,16/5/2010 7:29:00,51,251.00,2.80

2097936.00,-47.84,42.33,16/5/2010 7:27:00,62,131.00,12.40

2098236.00,-45.60,46.95,16/5/2010 8:29:00,51,266.00,3.20

2098256.00,-47.82,42.33,16/5/2010 8:28:00,62,230.00,5.40

2098536.00,-45.68,46.93,16/5/2010 9:31:00,51,261.00,3.40

2098556.00,-47.79,42.41,16/5/2010 9:28:00,62,0.00,5.80

2098856.00,-45.75,46.91,16/5/2010 10:31:00,51,253.00,2.60

2098936.00,-47.80,42.38,16/5/2010 10:27:00,62,197.00,2.90

2099256.00,-45.80,46.89,16/5/2010 11:31:00,51,176.00,2.80

2099276.00,-47.82,42.35,16/5/2010 11:28:00,62,164.00,1.90

2099636.00,-47.80,42.38,16/5/2010 12:28:00,62,197.00,9.30

2099656.00,-45.79,46.90,16/5/2010 12:31:00,51,64.00,5.00

2099916.00,-45.71,46.92,16/5/2010 13:33:00,51,60.00,3.80

2099956.00,-47.95,42.36,16/5/2010 13:28:00,62,263.00,7.00

2100456.00,-45.62,46.95,16/5/2010 14:33:00,51,90.00,3.40

2100476.00,-48.04,42.29,16/5/2010 14:28:00,62,164.00,7.20

2100756.00,-45.54,46.97,16/5/2010 15:33:00,51,85.00,3.60

2100776.00,-47.92,42.31,16/5/2010 15:28:00,62,66.00,7.00

2100976.00,-45.46,46.99,16/5/2010 16:33:00,51,74.00,3.60

2100996.00,-47.82,42.33,16/5/2010 16:27:00,62,0.00,7.00

2101376.00,-45.37,47.01,16/5/2010 17:33:00,51,69.00,3.80

2101396.00,-47.82,42.33,16/5/2010 17:27:00,62,197.00,2.30

2101636.00,-45.28,47.03,16/5/2010 18:35:00,51,55.00,3.00

2101656.00,-47.82,42.31,16/5/2010 18:27:00,62,230.00,0.80

2102016.00,-45.24,47.04,16/5/2010 19:35:00,51,116.00,2.60

2102036.00,-47.84,42.32,16/5/2010 19:28:00,62,263.00,2.50

2102316.00,-45.31,47.02,16/5/2010 20:35:00,51,264.00,3.80

2102336.00,-47.85,42.31,16/5/2010 20:27:00,62,33.00,7.80

2102656.00,-47.80,42.38,16/5/2010 21:27:00,62,98.00,1.00

2102676.00,-45.39,47.00,16/5/2010 21:35:00,51,234.00,2.80

2102956.00,-47.81,42.36,16/5/2010 22:27:00,62,164.00,1.60

2102976.00,-45.47,46.98,16/5/2010 22:37:00,51,233.00,3.20

2103298.00,-47.82,42.34,16/5/2010 23:28:00,62,164.00,1.90

2103316.00,-45.55,46.96,16/5/2010 23:37:00,51,280.00,3.60

2103576.00,-48.01,42.34,17/5/2010 0:27:00,62,263.00,9.10

2103596.00,-45.63,46.95,17/5/2010 0:37:00,51,263.00,3.00

2103876.00,-48.04,42.34,17/5/2010 1:28:00,62,263.00,1.90

2103896.00,-45.70,46.93,17/5/2010 1:37:00,51,234.00,3.00

2104216.00,-48.06,42.32,17/5/2010 2:27:00,62,230.00,0.80

2104236.00,-45.76,46.91,17/5/2010 2:39:00,51,251.00,0.80

2104516.00,-48.05,42.29,17/5/2010 3:27:00,62,131.00,2.10

2104536.00,-45.84,46.88,17/5/2010 3:39:00,51,128.00,5.80

2104836.00,-48.04,42.28,17/5/2010 4:28:00,62,164.00,1.90

2104856.00,-45.73,46.90,17/5/2010 4:39:00,51,54.00,3.80

2105136.00,-48.03,42.27,17/5/2010 5:28:00,62,98.00,0.40

2105156.00,-45.64,46.92,17/5/2010 5:39:00,51,71.00,3.60

2105478.00,-45.56,46.95,17/5/2010 6:41:00,51,83.00,3.40

2105736.00,-48.03,42.24,17/5/2010 7:28:00,62,263.00,1.40

2105756.00,-45.47,46.97,17/5/2010 7:41:00,51,75.00,3.20

2106076.00,-48.05,42.24,17/5/2010 8:28:00,62,263.00,2.90

2106096.00,-45.39,46.99,17/5/2010 8:41:00,51,52.00,2.60

2106356.00,-48.06,42.23,17/5/2010 9:27:00,62,197.00,0.80

2106376.00,-45.31,47.02,17/5/2010 9:41:00,51,61.00,3.80

2106576.00,-48.07,42.23,17/5/2010 10:28:00,62,131.00,2.90

2106596.00,-45.24,47.04,17/5/2010 10:43:00,51,55.00,0.20

2106996.00,-48.05,42.18,17/5/2010 11:27:00,62,164.00,8.90

2107016.00,-45.25,47.07,17/5/2010 11:43:00,51,215.00,3.80

2107336.00,-48.02,42.11,17/5/2010 12:27:00,62,164.00,9.70

2107356.00,-45.34,47.03,17/5/2010 12:43:00,51,248.00,3.20

2107796.00,-48.09,41.99,17/5/2010 13:28:00,62,33.00,7.80

2107816.00,-45.41,47.01,17/5/2010 13:43:00,51,256.00,3.40

2108076.00,-48.14,41.96,17/5/2010 14:28:00,62,197.00,8.90

2108096.00,-45.47,46.98,17/5/2010 14:45:00,51,261.00,3.00

2108476.00,-48.13,41.91,17/5/2010 15:27:00,62,66.00,8.60

2108496.00,-45.55,46.96,17/5/2010 15:45:00,51,255.00,2.80

2108796.00,-48.01,41.98,17/5/2010 16:27:00,62,0.00,6.60

2108816.00,-45.62,46.95,17/5/2010 16:45:00,51,240.00,2.40

2109096.00,-47.99,42.11,17/5/2010 17:28:00,62,361.00,7.20

2109116.00,-45.70,46.93,17/5/2010 17:45:00,51,235.00,3.00

2109476.00,-47.99,42.17,17/5/2010 18:28:00,62,263.00,1.60

2109496.00,-45.77,46.91,17/5/2010 18:45:00,51,233.00,2.80

2109797.00,-48.00,42.16,17/5/2010 19:28:00,62,295.00,0.80

2109836.00,-45.82,46.90,17/5/2010 19:47:00,51,230.00,1.00

2110116.00,-48.01,42.14,17/5/2010 20:28:00,62,197.00,2.90

2110156.00,-45.90,46.89,17/5/2010 20:47:00,51,257.00,6.40

2110396.00,-47.99,42.15,17/5/2010 21:28:00,62,131.00,0.80

2110456.00,-45.99,46.88,17/5/2010 21:47:00,51,266.00,3.40

2110716.00,-48.03,42.12,17/5/2010 22:27:00,62,66.00,0.80

2110736.00,-46.07,46.89,17/5/2010 22:47:00,51,273.00,2.60

2111036.00,-48.03,42.11,17/5/2010 23:28:00,62,197.00,1.20

2111096.00,-46.15,46.89,17/5/2010 23:49:00,51,273.00,3.20

2111376.00,-48.03,42.09,18/5/2010 0:28:00,62,230.00,1.20

2111396.00,-46.23,46.88,18/5/2010 0:49:00,51,262.00,3.40

2111656.00,-48.03,42.07,18/5/2010 1:28:00,62,328.00,2.70

2111737.00,-46.31,46.88,18/5/2010 1:49:00,51,274.00,3.40

2111976.00,-48.04,42.06,18/5/2010 2:28:00,62,197.00,1.90

2112016.00,-46.39,46.88,18/5/2010 2:49:00,51,267.00,3.20

2112296.00,-48.05,42.04,18/5/2010 3:28:00,62,263.00,1.70

2112336.00,-46.44,46.89,18/5/2010 3:51:00,51,273.00,1.40

2112616.00,-48.08,42.00,18/5/2010 4:27:00,62,230.00,9.50

2112676.00,-46.41,46.87,18/5/2010 4:51:00,51,81.00,5.00

2112936.00,-48.10,41.98,18/5/2010 5:28:00,62,197.00,3.30

2112997.00,-46.31,46.87,18/5/2010 5:51:00,51,88.00,4.00

2113236.00,-48.11,41.97,18/5/2010 6:28:00,62,263.00,0.60

2113276.00,-46.22,46.87,18/5/2010 6:51:00,51,97.00,3.60

2113496.00,-48.10,41.97,18/5/2010 7:27:00,62,66.00,7.20

2113557.00,-46.13,46.87,18/5/2010 7:53:00,51,87.00,4.20

2113836.00,-48.01,42.06,18/5/2010 8:27:00,62,0.00,8.00

2113917.00,-46.04,46.87,18/5/2010 8:53:00,51,95.00,2.40

2114156.00,-47.99,42.12,18/5/2010 9:28:00,62,230.00,0.60

2114216.00,-45.95,46.87,18/5/2010 9:53:00,51,82.00,3.40

2114476.00,-47.99,42.11,18/5/2010 10:28:00,62,197.00,1.70

2114536.00,-45.87,46.88,18/5/2010 10:53:00,51,99.00,4.20

2114676.00,-47.96,42.17,18/5/2010 11:28:00,62,98.00,1.20

2114796.00,-45.84,46.87,18/5/2010 11:55:00,51,13.00,9.60

2115096.00,-48.01,42.06,18/5/2010 12:28:00,62,164.00,7.60

2115156.00,-45.93,46.89,18/5/2010 12:55:00,51,267.00,3.40

2115436.00,-47.97,42.07,18/5/2010 13:28:00,62,33.00,6.80

2115496.00,-46.01,46.88,18/5/2010 13:55:00,51,255.00,3.20

2115676.00,-48.01,41.98,18/5/2010 14:28:00,62,197.00,10.50

2115736.00,-46.09,46.88,18/5/2010 14:55:00,51,280.00,2.80

2116036.00,-48.09,41.98,18/5/2010 15:28:00,62,230.00,9.70

2116136.00,-46.17,46.88,18/5/2010 15:57:00,51,268.00,3.00

2116356.00,-48.12,41.98,18/5/2010 16:28:00,62,361.00,1.00

2116456.00,-46.25,46.87,18/5/2010 16:57:00,51,263.00,3.40

2116736.00,-48.11,41.98,18/5/2010 17:28:00,62,0.00,1.40

2116856.00,-46.33,46.88,18/5/2010 17:57:00,51,276.00,3.20

2117056.00,-48.12,41.97,18/5/2010 18:27:00,62,230.00,2.90

2117156.00,-46.40,46.88,18/5/2010 18:57:00,51,274.00,2.40

2117396.00,-48.17,41.93,18/5/2010 19:28:00,62,230.00,8.70

2117536.00,-46.44,46.89,18/5/2010 19:57:00,51,187.00,7.20

2117796.00,-48.18,41.91,18/5/2010 20:28:00,62,131.00,0.80

2117896.00,-46.38,46.87,18/5/2010 20:59:00,51,98.00,2.60

2118176.00,-48.19,41.90,18/5/2010 21:28:00,62,98.00,0.40

2118297.00,-46.37,46.85,18/5/2010 21:59:00,51,212.00,1.80

2118516.00,-48.18,41.90,18/5/2010 22:28:00,62,66.00,8.20

2118616.00,-46.31,46.85,18/5/2010 22:59:00,51,78.00,7.60

2118856.00,-48.07,41.99,18/5/2010 23:28:00,62,33.00,7.80

2119017.00,-46.11,46.88,18/5/2010 23:59:00,51,95.00,6.20

2119236.00,-47.96,42.07,19/5/2010 0:27:00,62,66.00,4.50

2119416.00,-45.90,46.90,19/5/2010 1:01:00,51,86.00,9.00

2119576.00,-47.96,42.07,19/5/2010 1:28:00,62,263.00,0.80

2119696.00,-45.67,46.92,19/5/2010 2:01:00,51,70.00,8.80

2119896.00,-47.98,42.05,19/5/2010 2:27:00,62,230.00,1.90

2120036.00,-45.46,46.97,19/5/2010 3:01:00,51,63.00,9.20

2120216.00,-48.00,42.09,19/5/2010 3:28:00,62,197.00,1.90

2120376.00,-45.30,47.01,19/5/2010 4:01:00,51,59.00,5.00

2120556.00,-48.00,42.07,19/5/2010 4:28:00,62,197.00,1.00

2120756.00,-45.28,47.00,19/5/2010 5:03:00,51,237.00,5.40

2120936.00,-48.01,42.06,19/5/2010 5:28:00,62,197.00,1.40

2121096.00,-45.18,47.04,19/5/2010 6:03:00,51,58.00,4.40

2121276.00,-48.01,42.11,19/5/2010 6:28:00,62,0.00,7.40

2121437.00,-45.26,47.02,19/5/2010 7:03:00,51,233.00,3.40

2121656.00,-47.97,42.16,19/5/2010 7:27:00,62,164.00,1.40

